scenario,policy,seed,cyber_harm_auc,misbelief_auc,trust_auc,uncertainty_auc,polarization_auc,protocol_attempted,protocol_executed,shield_interventions,final_cyber_harm,final_misbelief,final_trust,exfil_risk_auc,services_down_auc,compromised_auc
outage_rumor,pipeline+shield,6,0.06666666666666667,0.22589860572525775,0.5531115864882729,0.06864702614936082,0.018108990420208557,0.0,0.0,0.0,0.06666666666666667,0.1984945443802263,0.5527579517480758,0.0,0.0,0.06666666666666667
outage_rumor,pipeline+shield,7,0.06666666666666667,0.2143737599780544,0.5429927988766354,0.07205183628747945,0.023955428022062637,0.0,0.0,0.0,0.06666666666666667,0.17694014322337576,0.5437891738956517,0.0,0.0,0.06666666666666667
outage_rumor,vchimera,0,1.729770709572392,0.5161555303006273,0.35401625951169347,0.7084586478917559,0.03367440229021547,56.0,56.0,0.0,2.566666666666667,0.9813875184039448,0.08487577920169544,0.6195927467753298,0.0,0.03333333333333333
outage_rumor,vchimera,1,2.189716079799008,0.5635275860055935,0.3229624224330521,0.7263923707715548,0.03363232800724167,56.0,56.0,0.0,3.1333333333333337,0.9824514592342498,0.08487577920169545,0.6475982180904583,0.0,0.17611111111111108
outage_rumor,vchimera,2,1.581545214850741,0.47814201301224585,0.3610832900975028,0.594220259339597,0.03504253199457116,46.0,46.0,0.0,2.7,0.9835455031244995,0.08478576311971862,0.5378235825079124,0.0,0.10944444444444446
outage_rumor,vchimera,3,0.13722222222222222,0.15756585038749105,0.6785803141739006,0.05099177409360988,0.039136452234180406,8.0,8.0,0.0,0.23333333333333334,0.10095600347327548,0.6850750321134096,0.0,0.0,0.13722222222222222
outage_rumor,vchimera,4,1.7224472533185478,0.48965115335840864,0.3564503454636055,0.6231165914104815,0.03588421593256623,48.0,48.0,0.0,3.466666666666667,0.9818813589312161,0.08487577920169544,0.563991175750855,0.0,0.14833333333333334
outage_rumor,vchimera,5,2.4810668641008915,0.5482061304817507,0.32031867922314006,0.7308141387896678,0.03407370915615647,56.0,56.0,0.0,3.1333333333333337,0.9840922321993134,0.08487577920169544,0.6290202917630318,0.0,0.2694444444444445
outage_rumor,vchimera,6,0.09833333333333331,0.15028962030960186,0.6873726673655142,0.05012974719531303,0.03695057719285765,8.0,8.0,0.0,0.1,0.09294470032560415,0.6928763748426474,0.0,0.0,0.09833333333333331
outage_rumor,vchimera,7,0.06666666666666667,0.16988043535832562,0.6149831731553201,0.059230980117413005,0.029990316307342273,6.0,6.0,0.0,0.06666666666666667,0.10776212868268908,0.6191964433569763,0.0,0.0,0.06666666666666667
outage_rumor,vchimera+shield,0,1.7622561057191577,0.698467349816719,0.14679869369144818,0.8125850358283453,0.027234488013733512,38.0,0.0,38.0,2.6,0.9999923290521412,0.0022,0.6293083308824455,0.0,0.04444444444444446
outage_rumor,vchimera+shield,1,2.0502765080491234,0.7172082337191908,0.14463164324070427,0.8177543215234327,0.025388964624408112,38.0,0.0,38.0,2.8666666666666667,0.999512701354864,0.0022,0.6440650794162683,0.0,0.22222222222222227
outage_rumor,vchimera+shield,2,1.557790386478406,0.5516871093878869,0.2697253470868345,0.6372246583711697,0.028207978447547195,37.0,0.0,37.0,2.7,0.9999650798054349,0.0022,0.5237431049649318,0.0,0.11666666666666668
outage_rumor,vchimera+shield,3,0.13777777777777772,0.16670136501851593,0.670048931015776,0.054848194176379574,0.03517898949437541,6.0,0.0,6.0,0.23333333333333334,0.09941992501503039,0.6823709534472062,0.0,0.0,0.13777777777777772
outage_rumor,vchimera+shield,4,2.038823425212874,0.596792775568663,0.2316331067413526,0.6790330528107289,0.026930642286366904,38.0,0.0,38.0,3.5,0.9997141259716064,0.0022,0.5320409508543367,0.0,0.1905555555555556
outage_rumor,vchimera+shield,5,2.7448412677091385,0.7121059172992088,0.1369782822987461,0.821452417788483,0.024941618579200773,38.0,0.0,38.0,3.166666666666667,0.9993122350496919,0.0022,0.6378066368374874,0.0,0.2694444444444445
outage_rumor,vchimera+shield,6,0.09833333333333331,0.1873359119694728,0.6201669688323393,0.05835501862444687,0.03223874069552751,5.0,0.0,5.0,0.1,0.14434414345752647,0.623532834629523,0.0,0.0,0.09833333333333331
outage_rumor,vchimera+shield,7,0.06666666666666667,0.16076034396826624,0.6678639350169422,0.057446030411173195,0.03734575132223731,6.0,0.0,6.0,0.06666666666666667,0.08612663497388497,0.6817546041653763,0.0,0.0,0.06666666666666667
outage_rumor,vchimera-no-coupling+shield,0,1.7723021246401354,0.7392540261088735,0.11817612767916093,0.8169208010060862,0.00924203092420633,35.0,0.0,35.0,2.566666666666667,0.9997749410837279,0.0022,0.6389252081697585,0.0,0.03333333333333333
outage_rumor,vchimera-no-coupling+shield,1,1.8443435646569422,0.7523330306557345,0.11687381402813161,0.8215954575016787,0.008747770088976876,36.0,0.0,36.0,2.666666666666667,0.9993439110145459,0.0022,0.6423783879753775,0.0,0.0977777777777778
outage_rumor,vchimera-no-coupling+shield,2,0.0761111111111111,0.22031685844131296,0.5595972001398511,0.06710184317684494,0.024415561179873042,4.0,0.0,4.0,0.13333333333333333,0.18450426551828553,0.5587065113150367,0.0,0.0,0.0761111111111111
outage_rumor,vchimera-no-coupling+shield,3,0.13166666666666668,0.22336816171785792,0.5481353358215362,0.06735506443790315,0.020657039075702543,4.0,0.0,4.0,0.2,0.1826415301317962,0.548547298690852,0.0,0.0,0.13166666666666668
outage_rumor,vchimera-no-coupling+shield,4,0.08111111111111113,0.230975165919311,0.5467357087412213,0.06689725723086416,0.023733798112905293,4.0,0.0,4.0,0.13333333333333333,0.19137514752015303,0.5473067405487734,0.0,0.0,0.08111111111111113
outage_rumor,vchimera-no-coupling+shield,5,1.9861005464812658,0.7462561828417247,0.1119497157470866,0.8224579053229613,0.006870053185241062,36.0,0.0,36.0,3.066666666666667,0.9994885917464351,0.0022,0.6454497433500703,0.0,0.13277777777777777
outage_rumor,vchimera-no-coupling+shield,6,0.06666666666666667,0.21197424754767977,0.5569061553643231,0.06637490294486788,0.01629376177684085,4.0,0.0,4.0,0.06666666666666667,0.18061976278764597,0.5563213063172681,0.0,0.0,0.06666666666666667
outage_rumor,vchimera-no-coupling+shield,7,0.06666666666666667,0.21908936839318874,0.5467873677526854,0.06997344869647988,0.02186710058925029,4.0,0.0,4.0,0.06666666666666667,0.18887671659392574,0.547352528464844,0.0,0.0,0.06666666666666667
outage_rumor,vchimera-no-targeting+shield,0,1.7622561057191577,0.5216477307666635,0.16382953953790055,0.7899172227450574,0.016691824435303974,34.0,0.0,34.0,2.6,0.9970671463343005,0.0022,0.6293083308824455,0.0,0.04444444444444446
outage_rumor,vchimera-no-targeting+shield,1,2.0502765080491234,0.5216585476359417,0.17008573735117666,0.7907950692384116,0.016837981067284194,34.0,0.0,34.0,2.8666666666666667,0.9683980231650465,0.0022,0.6440650794162683,0.0,0.22222222222222227
outage_rumor,vchimera-no-targeting+shield,2,1.5307877952961908,0.3825922092800792,0.22390711573470706,0.6800931411958313,0.024214910143403358,29.0,0.0,29.0,2.7,0.9249541652057409,0.0022,0.5261156645285715,0.0,0.07888888888888891
outage_rumor,vchimera-no-targeting+shield,3,0.13777777777777772,0.09741295681019344,0.6518795279382632,0.04624056985779145,0.007517174285909436,5.0,0.0,5.0,0.23333333333333334,0.051449704520663074,0.6555193673017372,0.0,0.0,0.13777777777777772
outage_rumor,vchimera-no-targeting+shield,4,2.025784944347458,0.4045277224127001,0.21114446503053141,0.6909954273471938,0.02856045189633392,30.0,0.0,30.0,3.5,0.9644174882522029,0.0022,0.5435386110670263,0.0,0.18000000000000008
outage_rumor,vchimera-no-targeting+shield,5,2.7448412677091385,0.5039003137971508,0.16257427045520287,0.7940382782401351,0.01509696373938139,34.0,0.0,34.0,3.166666666666667,0.9684206656045061,0.0022,0.6378066368374874,0.0,0.2694444444444445
outage_rumor,vchimera-no-targeting+shield,6,1.4437208221345534,0.3228266294062983,0.2949454516193987,0.5463720329925214,0.019261446297440688,24.0,0.0,24.0,3.066666666666667,0.83401387109323,0.0022,0.42063067672782745,0.0,0.1516666666666666
